image_name,seq = 40,seq = 30,seq = 24,seq = 20,seq = 16,seq = 12,seq = 10,seq = 8,Best,max_min
ILSVRC2012_val_00001577.JPEG,0.02104939,0.7121421,0.7602462,0.82218367,0.7369623,0.7564694,0.641754,0.7141102,seq = 20,0.8011342800000001
ILSVRC2012_val_00034538.JPEG,0.07650311,0.8698382,0.86296034,0.8776088,0.8532865,0.8599194,0.80681413,0.72062844,seq = 20,0.80110569
ILSVRC2012_val_00037594.JPEG,0.007606581,0.7558337,0.77147037,0.8086418,0.75930023,0.744339,0.7923884,0.63471454,seq = 20,0.801035219
ILSVRC2012_val_00010511.JPEG,0.019370008,0.7952031,0.8037542,0.8202119,0.80129695,0.77321243,0.7394009,0.05553767,seq = 20,0.800841892
ILSVRC2012_val_00027577.JPEG,0.020125603,0.7657497,0.80557495,0.82080734,0.7829919,0.7710201,0.71033615,0.57160586,seq = 20,0.800681737
ILSVRC2012_val_00040210.JPEG,0.07787797,0.8597229,0.8651139,0.87848467,0.82804984,0.80771405,0.813921,0.49882817,seq = 20,0.8006067
ILSVRC2012_val_00000984.JPEG,0.090185806,0.8817804,0.8825435,0.89076734,0.8836959,0.862004,0.8647445,0.836266,seq = 20,0.800581534
ILSVRC2012_val_00022266.JPEG,0.07706269,0.87088406,0.8708797,0.8776067,0.8665509,0.8614034,0.8457972,0.8591016,seq = 20,0.80054401
ILSVRC2012_val_00035404.JPEG,0.052677266,0.8364469,0.84804004,0.85317415,0.83544254,0.82407564,0.83549106,0.83562183,seq = 20,0.800496884
ILSVRC2012_val_00014444.JPEG,0.02686721,0.822438,0.81706834,0.82720196,0.80639005,0.8028823,0.8097489,0.7450963,seq = 20,0.80033475
ILSVRC2012_val_00032760.JPEG,0.07834682,0.8744833,0.8775934,0.8786571,0.8734649,0.8681262,0.84136707,0.85450596,seq = 20,0.8003102799999999
ILSVRC2012_val_00029075.JPEG,0.004089784,0.78968173,0.7655583,0.8043593,0.7845547,0.6640221,0.67128265,0.5962963,seq = 20,0.800269516
ILSVRC2012_val_00038519.JPEG,0.0014759839,0.7293579,0.7952448,0.80159783,0.77163,0.77899444,0.75144047,0.72866184,seq = 20,0.8001218460999999
ILSVRC2012_val_00000702.JPEG,0.09275813,0.8874233,0.87954986,0.8928734,0.886314,0.85302126,0.87240237,0.85122913,seq = 20,0.80011527
ILSVRC2012_val_00041679.JPEG,0.053024333,0.81996995,0.83861506,0.8530868,0.8463428,0.8417636,0.7922346,0.842775,seq = 20,0.800062467
ILSVRC2012_val_00028942.JPEG,0.0051239454,0.7659302,0.7672438,0.80514574,0.7729771,0.7663217,0.79857767,0.73347217,seq = 20,0.8000217946
ILSVRC2012_val_00006808.JPEG,0.0005003505,0.7757992,0.71327984,0.80045986,0.42442644,0.6575746,0.22150838,0.042863775,seq = 20,0.7999595095
ILSVRC2012_val_00002198.JPEG,0.014780349,0.81078935,0.8124283,0.81473815,0.80904406,0.77343553,0.75919193,0.76799077,seq = 20,0.799957801
ILSVRC2012_val_00034380.JPEG,0.0072219255,0.7071901,0.7573398,0.807138,0.80663824,0.78947777,0.8026917,0.78528464,seq = 20,0.7999160745
ILSVRC2012_val_00040642.JPEG,0.051587004,0.83890575,0.8445492,0.8512414,0.8486867,0.83813345,0.8287119,0.8082618,seq = 20,0.799654396
ILSVRC2012_val_00048599.JPEG,0.013507507,0.78024685,0.80029094,0.8129904,0.737295,0.7250868,0.7054708,0.33461317,seq = 20,0.799482893
ILSVRC2012_val_00027494.JPEG,0.0015731378,0.78033715,0.79932255,0.8010217,0.7537926,0.76468354,0.4859591,0.41703853,seq = 20,0.7994485621999999
ILSVRC2012_val_00046169.JPEG,0.0022007597,0.777944,0.78673553,0.8016427,0.768998,0.77669686,0.79403937,0.747305,seq = 20,0.7994419403
ILSVRC2012_val_00039815.JPEG,0.012840908,0.72462475,0.7501441,0.812236,0.7976066,0.7980628,0.7885268,0.78592616,seq = 20,0.7993950919999999
ILSVRC2012_val_00018262.JPEG,0.060118757,0.8515985,0.8493969,0.8594635,0.7939158,0.8224528,0.80775183,0.70038855,seq = 20,0.799344743
ILSVRC2012_val_00036691.JPEG,0.02681499,0.8174642,0.8244042,0.8261441,0.8158888,0.7672152,0.77593195,0.7956901,seq = 20,0.7993291100000001
ILSVRC2012_val_00033592.JPEG,0.080842055,0.8623486,0.8709339,0.88006586,0.87580514,0.86518705,0.8775348,0.7496917,seq = 20,0.799223805
ILSVRC2012_val_00020976.JPEG,0.00991257,0.7939023,0.7994257,0.80909675,0.80126053,0.67014474,0.638878,0.46921948,seq = 20,0.79918418
ILSVRC2012_val_00010604.JPEG,0.0029036002,0.7890266,0.7882575,0.8020192,0.74935585,0.7696441,0.7636215,0.64006597,seq = 20,0.7991155998
ILSVRC2012_val_00044514.JPEG,0.022129074,0.8134146,0.8127103,0.82124305,0.8186168,0.79101753,0.7973132,0.81645536,seq = 20,0.799113976
ILSVRC2012_val_00038688.JPEG,0.003234066,0.782678,0.7992666,0.8023248,0.798071,0.79987866,0.8023021,0.79757565,seq = 20,0.799090734
ILSVRC2012_val_00032682.JPEG,0.04788418,0.83413225,0.8282407,0.84693414,0.84167653,0.83368844,0.8267005,0.84588706,seq = 20,0.7990499600000001
ILSVRC2012_val_00030385.JPEG,0.08543068,0.879258,0.87105966,0.88445944,0.87017953,0.86501586,0.86998105,0.81396866,seq = 20,0.79902876
ILSVRC2012_val_00038079.JPEG,0.024379117,0.8114337,0.8198072,0.823365,0.8052228,0.76765436,0.78176636,0.7549654,seq = 20,0.7989858830000001
ILSVRC2012_val_00037125.JPEG,0.058663793,0.85417974,0.82546663,0.8575343,0.8406848,0.8382253,0.8131329,0.85186124,seq = 20,0.798870507
ILSVRC2012_val_00035509.JPEG,0.0011785638,0.7758713,0.77514255,0.7999118,0.77214605,0.33822316,0.23273453,0.0939088,seq = 20,0.7987332361999999
ILSVRC2012_val_00018251.JPEG,0.039983876,0.83299404,0.8199609,0.838571,0.82237077,0.81425303,0.7777298,0.81003904,seq = 20,0.798587124
ILSVRC2012_val_00010388.JPEG,0.027232962,0.81651795,0.8228743,0.82569385,0.81840783,0.8064857,0.7501409,0.7029184,seq = 20,0.7984608879999999
ILSVRC2012_val_00046190.JPEG,0.04362788,0.83411014,0.8304109,0.8420438,0.8389228,0.8336564,0.8032956,0.7136131,seq = 20,0.7984159200000001
ILSVRC2012_val_00041919.JPEG,0.025057359,0.79775244,0.79611635,0.82345665,0.7944235,0.7180252,0.5871199,0.62859225,seq = 20,0.798399291
ILSVRC2012_val_00045500.JPEG,0.0021560735,0.77286434,0.77107173,0.8005341,0.73985255,0.7516589,0.49685818,0.4952031,seq = 20,0.7983780265
ILSVRC2012_val_00005222.JPEG,0.046991024,0.84451723,0.8449794,0.84520805,0.8340209,0.7951255,0.82244915,0.6962607,seq = 20,0.798217026
ILSVRC2012_val_00034897.JPEG,0.035172913,0.81204313,0.78320223,0.83335185,0.8238547,0.7939973,0.78391045,0.7479576,seq = 20,0.798178937
ILSVRC2012_val_00015209.JPEG,0.0021326023,0.7839149,0.7780631,0.8002424,0.773148,0.6629649,0.7861425,0.72133625,seq = 20,0.7981097977
ILSVRC2012_val_00012641.JPEG,0.020529026,0.751343,0.8025444,0.8186219,0.7805831,0.7290333,0.43853444,0.700515,seq = 20,0.7980928740000001
ILSVRC2012_val_00047384.JPEG,0.006625602,0.78817004,0.8030513,0.8046898,0.7940342,0.7787253,0.37010658,0.28137663,seq = 20,0.7980641980000001
ILSVRC2012_val_00048852.JPEG,0.0038751082,0.77919894,0.77852935,0.8017998,0.7844892,0.76074547,0.73155403,0.7446519,seq = 20,0.7979246917999999
ILSVRC2012_val_00023755.JPEG,0.05372829,0.8503413,0.83590317,0.85131395,0.84965134,0.8495986,0.8283379,0.8080499,seq = 20,0.79758566
ILSVRC2012_val_00016103.JPEG,0.002577887,0.778188,0.7964664,0.8000738,0.71088827,0.72165704,0.7307256,0.7922946,seq = 20,0.797495913
ILSVRC2012_val_00039176.JPEG,0.036614403,0.8231779,0.8316297,0.8340767,0.8329152,0.83133423,0.7932442,0.8292745,seq = 20,0.797462297
ILSVRC2012_val_00041445.JPEG,0.014705414,0.7923514,0.8020736,0.8120842,0.80520123,0.78986686,0.77406555,0.7386433,seq = 20,0.797378786
ILSVRC2012_val_00006754.JPEG,0.040257566,0.8141816,0.8258947,0.8376012,0.82857823,0.8152482,0.7837002,0.52217513,seq = 20,0.7973436340000001
ILSVRC2012_val_00000647.JPEG,0.00679721,0.7919691,0.7904233,0.80413425,0.7784478,0.7781946,0.8006564,0.63613665,seq = 20,0.79733704
ILSVRC2012_val_00038959.JPEG,0.055377096,0.84814346,0.8466343,0.8526639,0.84951144,0.8280768,0.8452229,0.82869464,seq = 20,0.7972868040000001
ILSVRC2012_val_00002977.JPEG,0.013480038,0.80898714,0.7889652,0.8107384,0.7653802,0.7441539,0.7753594,0.7539543,seq = 20,0.797258362
ILSVRC2012_val_00027095.JPEG,0.0038107154,0.80099094,0.7958149,0.80105495,0.7855092,0.7799413,0.7766981,0.7856116,seq = 20,0.7972442346
ILSVRC2012_val_00005822.JPEG,0.0010955883,0.7566398,0.7879973,0.79825956,0.71822923,0.767504,0.7850736,0.388016,seq = 20,0.7971639717
ILSVRC2012_val_00048491.JPEG,0.026839461,0.80650276,0.79465324,0.8239613,0.7557476,0.8010379,0.8094295,0.77158844,seq = 20,0.797121839
ILSVRC2012_val_00015239.JPEG,0.04508855,0.83350533,0.8377825,0.84213513,0.8168772,0.8088809,0.78151834,0.75350106,seq = 20,0.79704658
ILSVRC2012_val_00040268.JPEG,0.033069294,0.8295082,0.82191485,0.83009404,0.75156164,0.6748097,0.33836374,0.10395109,seq = 20,0.797024746
ILSVRC2012_val_00027960.JPEG,0.0077480106,0.80317354,0.79540724,0.8047577,0.79682297,0.7427828,0.7404458,0.65939254,seq = 20,0.7970096894
ILSVRC2012_val_00002872.JPEG,0.020150883,0.80254006,0.8099405,0.8171294,0.81131434,0.7928965,0.789953,0.76213986,seq = 20,0.796978517
ILSVRC2012_val_00046666.JPEG,0.0269178,0.78564954,0.80166537,0.82383925,0.8002108,0.77659035,0.7151935,0.4332844,seq = 20,0.79692145
ILSVRC2012_val_00041930.JPEG,0.04737357,0.84234434,0.826998,0.8442829,0.8224327,0.79305965,0.78579843,0.7853906,seq = 20,0.79690933
ILSVRC2012_val_00017037.JPEG,0.06493769,0.85196555,0.85421604,0.8617984,0.85593396,0.86145943,0.842595,0.8364309,seq = 20,0.7968607099999999
ILSVRC2012_val_00041982.JPEG,0.007419895,0.7885321,0.8035159,0.8042555,0.7971017,0.76588213,0.74652827,0.76424706,seq = 20,0.7968356050000001
ILSVRC2012_val_00005989.JPEG,0.05051288,0.8459223,0.84094685,0.84727067,0.82881147,0.8222019,0.8349194,0.8247543,seq = 20,0.79675779
ILSVRC2012_val_00018824.JPEG,0.04078892,0.83683914,0.8328759,0.8375325,0.821882,0.774918,0.7983011,0.73411846,seq = 20,0.79674358
ILSVRC2012_val_00022785.JPEG,0.011218905,0.8031081,0.79834783,0.80792016,0.7871866,0.77009845,0.7419645,0.655252,seq = 20,0.796701255
ILSVRC2012_val_00001874.JPEG,0.034453224,0.80068344,0.7951891,0.8310011,0.8079016,0.7084169,0.7686709,0.79129076,seq = 20,0.7965478760000001
ILSVRC2012_val_00001829.JPEG,0.0057133436,0.7991914,0.78508604,0.8022345,0.778832,0.747208,0.73969793,0.72922444,seq = 20,0.7965211564
ILSVRC2012_val_00015816.JPEG,0.024292747,0.805277,0.8109476,0.82069963,0.774563,0.78565425,0.7930617,0.745194,seq = 20,0.7964068830000001
ILSVRC2012_val_00011696.JPEG,0.03730748,0.8325166,0.8295066,0.83367395,0.8251682,0.8192169,0.8007863,0.7616904,seq = 20,0.79636647
ILSVRC2012_val_00046913.JPEG,0.0683792,0.82356846,0.84339684,0.86470586,0.8643912,0.8306425,0.85674405,0.828324,seq = 20,0.7963266600000001
ILSVRC2012_val_00027367.JPEG,0.06282392,0.85830635,0.855836,0.8591415,0.8561832,0.8569003,0.8538432,0.8331253,seq = 20,0.79631758
ILSVRC2012_val_00017741.JPEG,0.011458228,0.7991094,0.8009197,0.8077434,0.8019474,0.78458863,0.7461621,0.730759,seq = 20,0.796285172
ILSVRC2012_val_00042084.JPEG,0.026422596,0.7969267,0.81226087,0.82270575,0.82243085,0.80920124,0.78555167,0.7423256,seq = 20,0.796283154
ILSVRC2012_val_00005880.JPEG,0.0040058363,0.7790688,0.77014863,0.80018187,0.71519613,0.77460295,0.65173006,0.17498803,seq = 20,0.7961760337
ILSVRC2012_val_00041352.JPEG,0.03817573,0.79334563,0.82266384,0.8343039,0.81848055,0.8180005,0.7643435,0.7789331,seq = 20,0.79612817
ILSVRC2012_val_00028584.JPEG,0.0543667,0.83733356,0.84137416,0.8504411,0.83700496,0.8484288,0.78907275,0.8301145,seq = 20,0.7960744
ILSVRC2012_val_00032452.JPEG,0.109107316,0.89858216,0.9036014,0.905151,0.9045077,0.87888783,0.89871764,0.85536987,seq = 20,0.796043684
ILSVRC2012_val_00043676.JPEG,0.020514853,0.7711345,0.7409525,0.816488,0.70614475,0.719708,0.8038101,0.79114157,seq = 20,0.795973147
ILSVRC2012_val_00045919.JPEG,0.088687815,0.87011766,0.8793013,0.8845995,0.87758,0.86303735,0.88321483,0.8716316,seq = 20,0.795911685
ILSVRC2012_val_00031290.JPEG,0.037755452,0.82203966,0.8174413,0.8336659,0.81474304,0.7835989,0.75886613,0.711216,seq = 20,0.795910448
ILSVRC2012_val_00009675.JPEG,0.054324772,0.8416325,0.84177274,0.8501643,0.82746136,0.8328014,0.8485468,0.79536283,seq = 20,0.795839528
ILSVRC2012_val_00005175.JPEG,0.013587932,0.7974262,0.7919211,0.8093088,0.80753225,0.7786917,0.77493423,0.65350956,seq = 20,0.7957208680000001
ILSVRC2012_val_00035486.JPEG,0.016554661,0.69548017,0.7625037,0.81226295,0.77466035,0.7483673,0.8035801,0.6409727,seq = 20,0.795708289
ILSVRC2012_val_00040962.JPEG,0.04519449,0.825057,0.82217765,0.84087944,0.8339879,0.8298952,0.8242453,0.8134584,seq = 20,0.7956849500000001
ILSVRC2012_val_00013508.JPEG,0.094406076,0.8877136,0.8868962,0.89008945,0.87881905,0.87728024,0.85018855,0.84431595,seq = 20,0.795683374
ILSVRC2012_val_00015809.JPEG,0.036535345,0.82783794,0.8276421,0.83221793,0.81408954,0.75885916,0.7569017,0.5939091,seq = 20,0.795682585
ILSVRC2012_val_00046785.JPEG,0.0805571,0.85333526,0.8587393,0.875943,0.86204314,0.8504023,0.85616994,0.83698684,seq = 20,0.7953859
ILSVRC2012_val_00043744.JPEG,0.08070688,0.86571366,0.8734246,0.87594205,0.8615467,0.845329,0.83040273,0.7872103,seq = 20,0.79523517
ILSVRC2012_val_00001705.JPEG,0.0130001325,0.7915977,0.78324306,0.8082093,0.7956078,0.77745426,0.794192,0.756862,seq = 20,0.7952091675
ILSVRC2012_val_00014886.JPEG,0.039157987,0.8132627,0.8299695,0.8343494,0.8046428,0.82567495,0.7945505,0.78390616,seq = 20,0.7951914130000001
ILSVRC2012_val_00036467.JPEG,0.069841266,0.846021,0.8585452,0.8650114,0.86222106,0.82424843,0.8084377,0.76710504,seq = 20,0.795170134
ILSVRC2012_val_00000172.JPEG,0.017465813,0.8035432,0.7833413,0.81256646,0.75931954,0.704584,0.68020445,0.6080131,seq = 20,0.7951006469999999
ILSVRC2012_val_00026947.JPEG,0.025707325,0.8103889,0.80939496,0.8207805,0.7753873,0.7427124,0.6844094,0.4599679,seq = 20,0.7950731750000001
ILSVRC2012_val_00002642.JPEG,0.037081983,0.80746174,0.8292541,0.832073,0.8188296,0.7853433,0.7840885,0.77933025,seq = 20,0.794991017
ILSVRC2012_val_00030264.JPEG,0.05125158,0.77039415,0.7504037,0.8164154,0.4494582,0.56991595,0.039431386,0.02147182,seq = 20,0.79494358
ILSVRC2012_val_00001725.JPEG,0.11277646,0.89339566,0.8965458,0.9073768,0.8634012,0.8550036,0.7768917,0.7573566,seq = 20,0.79460034
ILSVRC2012_val_00042864.JPEG,0.06727531,0.8557977,0.8596193,0.86187387,0.8531484,0.85500526,0.8373076,0.80726594,seq = 20,0.7945985600000001
ILSVRC2012_val_00035893.JPEG,0.06202657,0.8461137,0.8479643,0.8564659,0.8271208,0.83377975,0.8165738,0.7441803,seq = 20,0.79443933
ILSVRC2012_val_00042250.JPEG,0.0012646986,0.76805264,0.7783772,0.7956826,0.76464176,0.7805731,0.5715716,0.5375318,seq = 20,0.7944179014
ILSVRC2012_val_00046895.JPEG,0.032498103,0.7787746,0.75694656,0.8216228,0.8132309,0.6741898,0.4995611,0.027248079,seq = 20,0.794374721
ILSVRC2012_val_00023445.JPEG,0.0012219221,0.7776383,0.7891251,0.7955035,0.73436654,0.7406842,0.49120614,0.6836537,seq = 20,0.7942815779
ILSVRC2012_val_00043534.JPEG,0.06653194,0.85452944,0.85148156,0.86076283,0.85060525,0.8503719,0.8198748,0.74847364,seq = 20,0.79423089
ILSVRC2012_val_00018267.JPEG,0.049167696,0.83166,0.8223513,0.8433629,0.8301609,0.79654515,0.8129349,0.77347356,seq = 20,0.794195204
ILSVRC2012_val_00016677.JPEG,0.07388161,0.86234736,0.86098963,0.86801976,0.8583917,0.86287576,0.863139,0.84509474,seq = 20,0.79413815
ILSVRC2012_val_00026526.JPEG,0.003311106,0.7774643,0.79676515,0.7972795,0.78441143,0.7468201,0.16141208,0.36130702,seq = 20,0.7939683940000001
ILSVRC2012_val_00013492.JPEG,0.0150738,0.76631504,0.76739043,0.8090271,0.7576978,0.70887566,0.6346996,0.58460015,seq = 20,0.7939533
ILSVRC2012_val_00031445.JPEG,0.0026219229,0.6523284,0.76414275,0.7965169,0.6680406,0.47390342,0.7557602,0.7501589,seq = 20,0.7938949771
ILSVRC2012_val_00029874.JPEG,0.00045088847,0.7929984,0.787052,0.79423887,0.77999365,0.6967944,0.6323874,0.5585243,seq = 20,0.7937879815300001
ILSVRC2012_val_00007827.JPEG,0.09147776,0.8718164,0.8715644,0.8851979,0.88278264,0.8704075,0.85962856,0.8549475,seq = 20,0.79372014
ILSVRC2012_val_00039248.JPEG,0.014047492,0.76867694,0.794503,0.80775255,0.7516309,0.8019737,0.7594356,0.80408925,seq = 20,0.793705058
ILSVRC2012_val_00028017.JPEG,0.08655441,0.8611972,0.8748079,0.8801639,0.87346065,0.8539575,0.84351116,0.8155393,seq = 20,0.79360949
ILSVRC2012_val_00049788.JPEG,0.043503877,0.81884503,0.8273409,0.83699286,0.82872367,0.80979365,0.81872183,0.79087275,seq = 20,0.7934889829999999
ILSVRC2012_val_00001116.JPEG,0.0111553855,0.7829306,0.7496121,0.80461705,0.8016585,0.76895195,0.77017766,0.7808136,seq = 20,0.7934616645
ILSVRC2012_val_00029858.JPEG,0.04048964,0.81173253,0.8220663,0.8338972,0.7447943,0.733803,0.7557265,0.111219004,seq = 20,0.79340756
ILSVRC2012_val_00036381.JPEG,0.093882725,0.8832094,0.8856134,0.88714284,0.88693136,0.8802464,0.87695795,0.8639258,seq = 20,0.793260115
ILSVRC2012_val_00001343.JPEG,0.09233303,0.8738561,0.86760354,0.885578,0.85214746,0.87630945,0.8050746,0.8477009,seq = 20,0.7932449699999999
ILSVRC2012_val_00015137.JPEG,0.08239662,0.86011386,0.8611112,0.875623,0.8686646,0.86854345,0.8382682,0.8557565,seq = 20,0.79322638
ILSVRC2012_val_00007690.JPEG,0.048811104,0.8288239,0.83553374,0.84178823,0.83133817,0.81490123,0.79794574,0.7022036,seq = 20,0.792977126
ILSVRC2012_val_00028556.JPEG,0.03880854,0.8075797,0.7930117,0.8317293,0.8282614,0.76918536,0.7791604,0.7670583,seq = 20,0.79292076
ILSVRC2012_val_00037974.JPEG,0.0623907,0.84943336,0.84004277,0.85526085,0.8404954,0.774002,0.7092094,0.7193559,seq = 20,0.7928701499999999
ILSVRC2012_val_00002316.JPEG,0.017497899,0.8008444,0.79717237,0.81031543,0.80949634,0.77128226,0.7696307,0.7272396,seq = 20,0.792817531
ILSVRC2012_val_00000722.JPEG,0.00081061816,0.7532912,0.7806034,0.79360956,0.76473385,0.7666376,0.65069944,0.4206024,seq = 20,0.79279894184
ILSVRC2012_val_00016810.JPEG,0.025735391,0.80591935,0.8020309,0.81850684,0.7831675,0.7645342,0.78534204,0.6759222,seq = 20,0.792771449
ILSVRC2012_val_00034397.JPEG,0.0360238,0.79597425,0.7781873,0.82865363,0.81793916,0.813176,0.80354965,0.8024399,seq = 20,0.79262983
ILSVRC2012_val_00040715.JPEG,0.018795779,0.790412,0.80189675,0.8112027,0.81095016,0.78398883,0.7845418,0.7617832,seq = 20,0.7924069210000001
ILSVRC2012_val_00001504.JPEG,0.015359536,0.80006,0.79422015,0.8076578,0.8030534,0.766986,0.7676948,0.6690116,seq = 20,0.792298264
ILSVRC2012_val_00025356.JPEG,0.06938428,0.8368946,0.8309717,0.8615571,0.8609304,0.79224324,0.8426241,0.7003736,seq = 20,0.79217282
ILSVRC2012_val_00040599.JPEG,0.02523822,0.81145597,0.80901855,0.81736666,0.8067437,0.7850422,0.53487885,0.649747,seq = 20,0.79212844
ILSVRC2012_val_00042106.JPEG,0.013321631,0.73966205,0.74923736,0.8053362,0.65236443,0.5016812,0.6287413,0.7623199,seq = 20,0.792014569
ILSVRC2012_val_00047918.JPEG,0.08429601,0.8636081,0.864663,0.8762035,0.8608069,0.86307967,0.8578582,0.8171755,seq = 20,0.79190749
ILSVRC2012_val_00037463.JPEG,0.0038107992,0.7716672,0.7090178,0.7956916,0.75037134,0.5625086,0.7389468,0.6600598,seq = 20,0.7918808008
ILSVRC2012_val_00022599.JPEG,0.04050556,0.81356555,0.82861745,0.8323328,0.8300465,0.78188163,0.8002267,0.74353707,seq = 20,0.7918272399999999
ILSVRC2012_val_00017125.JPEG,0.0064974553,0.79496855,0.79249096,0.7983164,0.77739674,0.7691952,0.7760318,0.73968005,seq = 20,0.7918189447
ILSVRC2012_val_00006597.JPEG,0.0016931329,0.76751953,0.79335123,0.7934589,0.78411007,0.76020664,0.7851682,0.7402621,seq = 20,0.7917657671
ILSVRC2012_val_00040377.JPEG,0.004439571,0.76348275,0.77223015,0.7961526,0.62281233,0.7220903,0.6418479,0.43698978,seq = 20,0.791713029
ILSVRC2012_val_00019545.JPEG,0.033566914,0.78192735,0.8089011,0.8251827,0.8007741,0.7954406,0.7382574,0.80010915,seq = 20,0.791615786
ILSVRC2012_val_00027655.JPEG,0.017305138,0.76725733,0.77594745,0.8088913,0.7896927,0.75607836,0.7379782,0.76807475,seq = 20,0.791586162
ILSVRC2012_val_00021475.JPEG,0.012769505,0.7528694,0.7481963,0.80430824,0.6213713,0.79522973,0.7359633,0.79858977,seq = 20,0.791538735
ILSVRC2012_val_00002184.JPEG,0.028818851,0.7942894,0.80799925,0.82012963,0.7953015,0.78661376,0.78402793,0.74143004,seq = 20,0.791310779
ILSVRC2012_val_00025309.JPEG,0.034461956,0.81941295,0.8099561,0.8256863,0.79752123,0.77859694,0.7982284,0.8213172,seq = 20,0.791224344
ILSVRC2012_val_00028401.JPEG,0.0027974541,0.7484853,0.7568741,0.7938973,0.73285687,0.6251515,0.11984767,0.5911383,seq = 20,0.7910998459
ILSVRC2012_val_00010702.JPEG,0.10022211,0.8866886,0.88706744,0.8912872,0.8881614,0.8796139,0.8812347,0.8806784,seq = 20,0.7910650899999999
ILSVRC2012_val_00002161.JPEG,0.00025795243,0.7248598,0.7383406,0.79130286,0.67369854,0.6735324,0.5154891,0.53998095,seq = 20,0.79104490757
ILSVRC2012_val_00015045.JPEG,0.0006819785,0.7912422,0.77614015,0.7917154,0.746555,0.69258034,0.70918113,0.65732574,seq = 20,0.7910334215
ILSVRC2012_val_00010698.JPEG,0.07736557,0.85631245,0.8606934,0.8683764,0.8677402,0.832975,0.8481178,0.80796134,seq = 20,0.79101083
ILSVRC2012_val_00028916.JPEG,0.022968214,0.79391235,0.7988316,0.81394106,0.7964084,0.79618955,0.7827461,0.79548,seq = 20,0.790972846
ILSVRC2012_val_00018318.JPEG,0.016811028,0.7889294,0.78313327,0.8077757,0.76620114,0.28960517,0.24743569,0.08196389,seq = 20,0.790964672
ILSVRC2012_val_00006576.JPEG,0.04522288,0.8278242,0.829504,0.83618635,0.8271276,0.82483035,0.8049951,0.79032147,seq = 20,0.79096347
ILSVRC2012_val_00011682.JPEG,0.0034501788,0.7825528,0.787016,0.79429257,0.79115903,0.77901644,0.74105144,0.6807433,seq = 20,0.7908423912
ILSVRC2012_val_00008106.JPEG,0.06923036,0.85010964,0.8588253,0.859892,0.8502865,0.8532983,0.85548,0.8146476,seq = 20,0.7906616399999999
ILSVRC2012_val_00045010.JPEG,0.006198129,0.78022605,0.76887804,0.7968543,0.79106665,0.78039277,0.7859512,0.7367188,seq = 20,0.790656171
ILSVRC2012_val_00032254.JPEG,0.0008128907,0.73931813,0.7837381,0.79137486,0.748278,0.42611688,0.018941155,0.1738899,seq = 20,0.7905619693
ILSVRC2012_val_00018052.JPEG,0.0006747931,0.78145105,0.7847597,0.79113567,0.78144896,0.7132726,0.78125876,0.6215566,seq = 20,0.7904608769
ILSVRC2012_val_00000940.JPEG,0.004929988,0.73634154,0.7695492,0.79529184,0.6102809,0.6249004,0.78613454,0.51288646,seq = 20,0.790361852
ILSVRC2012_val_00024150.JPEG,0.008386542,0.7774718,0.7820045,0.7987163,0.6513528,0.5394272,0.30263853,0.05249929,seq = 20,0.790329758
ILSVRC2012_val_00027437.JPEG,0.06739735,0.8412763,0.84815043,0.8576408,0.84578407,0.8190566,0.82475567,0.7196152,seq = 20,0.79024345
ILSVRC2012_val_00006353.JPEG,0.023831738,0.7586861,0.7996768,0.81397593,0.7946903,0.7671,0.79380596,0.7600615,seq = 20,0.790144192
ILSVRC2012_val_00028484.JPEG,0.028608494,0.70546854,0.75396323,0.81874645,0.738788,0.81520945,0.791488,0.81524485,seq = 20,0.790137956
ILSVRC2012_val_00015855.JPEG,0.00043739474,0.7891409,0.76618457,0.7905036,0.78190655,0.77755725,0.7631355,0.6533759,seq = 20,0.7900662052599999
ILSVRC2012_val_00027149.JPEG,0.039542444,0.8133283,0.8261822,0.8295293,0.7766289,0.66321963,0.10578552,0.15672705,seq = 20,0.7899868560000001
ILSVRC2012_val_00036389.JPEG,0.0017398773,0.77728426,0.7800024,0.7917055,0.7552207,0.7761163,0.7410498,0.7660955,seq = 20,0.7899656226999999
ILSVRC2012_val_00039316.JPEG,0.018603818,0.77409476,0.7811061,0.8085105,0.7982395,0.7939614,0.79289824,0.78858566,seq = 20,0.789906682
ILSVRC2012_val_00020290.JPEG,0.03310038,0.7989318,0.8137806,0.8229623,0.81425977,0.7881418,0.8175638,0.81904745,seq = 20,0.78986192
ILSVRC2012_val_00035387.JPEG,0.0065982766,0.77112985,0.73583764,0.7964332,0.7381322,0.75440514,0.2795395,0.43989798,seq = 20,0.7898349233999999
ILSVRC2012_val_00000617.JPEG,0.04580812,0.82616097,0.8280123,0.83558047,0.82045674,0.7789727,0.75778395,0.8009267,seq = 20,0.78977235
ILSVRC2012_val_00049622.JPEG,0.106705606,0.88448566,0.88777536,0.8964112,0.889402,0.8884996,0.870341,0.8658923,seq = 20,0.789705594
ILSVRC2012_val_00023384.JPEG,0.0015195032,0.7595884,0.77163935,0.79097986,0.78905225,0.7605113,0.74761087,0.73890334,seq = 20,0.7894603567999999
ILSVRC2012_val_00008207.JPEG,0.052181587,0.81690896,0.8184358,0.84144944,0.784852,0.75612175,0.71197003,0.82280636,seq = 20,0.789267853
